Order ID	Product	Category	Unit Price	Quantity	Valor	Customer	Ship City	Ship Country	Order Date	Ano
10541	Côte de Blaye	Beverages	263,5	4	1054	Hanari Carnes	Rio de Janeiro	Brazil	19-May-97	
10541	Guaraná Fantástica	Beverages	4,5	35	157,5	Hanari Carnes	Rio de Janeiro	Brazil	19-May-97	
10541	Flotemysost	Dairy Products	21,5	9	193,5	Hanari Carnes	Rio de Janeiro	Brazil	19-May-97	
10542	Queso Cabrales	Dairy Products	21	15	315	Königlich Essen	Brandenburg	Germany	20-May-97	
10542	Tourtière	Meat/Poultry	7,45	24	178,8	Königlich Essen	Brandenburg	Germany	20-May-97	
10543	Queso Manchego La Pastora	Dairy Products	38	30	1140	LILA-Supermercado	Barquisimeto	Venezuela	21-May-97	
10543	Tunnbröd	Grains/Cereals	9	70	630	LILA-Supermercado	Barquisimeto	Venezuela	21-May-97	
10544	Rössle Sauerkraut	Produce	45,6	7	319,2	Lonesome Pine Restaurant	Portland	USA	21-May-97	
10544	Laughing Lumberjack Lager	Beverages	14	7	98	Lonesome Pine Restaurant	Portland	USA	21-May-97	
10545	Queso Cabrales	Dairy Products	21	10	210	Lazy K Kountry Store	Walla Walla	USA	22-May-97	
10546	Uncle Bob's Organic Dried Pears	Produce	30	10	300	Victuailles en stock	Lyon	France	23-May-97	
10546	Steeleye Stout	Beverages	18	30	540	Victuailles en stock	Lyon	France	23-May-97	
10546	Tarte au sucre	Confections	49,3	40	1972	Victuailles en stock	Lyon	France	23-May-97	
10547	Inlagd Sill	Seafood	19	60	1140	Seven Seas Imports	London	UK	23-May-97	
10547	Mascarpone Fabioli	Dairy Products	32	24	768	Seven Seas Imports	London	UK	23-May-97	
10548	Jack's New England Clam Chowder	Seafood	9,65	14	135,1	Toms Spezialitäten	Münster	Germany	26-May-97	
10548	Sasquatch Ale	Beverages	14	10	140	Toms Spezialitäten	Münster	Germany	26-May-97	
10549	Gorgonzola Telino	Dairy Products	12,5	55	687,5	QUICK-Stop	Cunewalde	Germany	27-May-97	
10549	Rogede sild	Seafood	9,5	100	950	QUICK-Stop	Cunewalde	Germany	27-May-97	
10549	Manjimup Dried Apples	Produce	53	48	2544	QUICK-Stop	Cunewalde	Germany	27-May-97	
10550	Sir Rodney's Scones	Confections	10	6	60	Godos Cocina Típica	Sevilla	Spain	28-May-97	
10550	Alice Mutton	Meat/Poultry	39	8	312	Godos Cocina Típica	Sevilla	Spain	28-May-97	
10550	Teatime Chocolate Biscuits	Confections	9,2	10	92	Godos Cocina Típica	Sevilla	Spain	28-May-97	
10550	Sirop d'érable	Condiments	28,5	10	285	Godos Cocina Típica	Sevilla	Spain	28-May-97	
10551	Pavlova	Confections	17,45	40	698	Furia Bacalhau e Frutos do Mar	Lisboa	Portugal	28-May-97	
10551	Gula Malacca	Condiments	19,45	40	778	Furia Bacalhau e Frutos do Mar	Lisboa	Portugal	28-May-97	
10551	Steeleye Stout	Beverages	18	20	360	Furia Bacalhau e Frutos do Mar	Lisboa	Portugal	28-May-97	
10552	Gudbrandsdalsost	Dairy Products	36	18	648	HILARION-Abastos	San Cristóbal	Venezuela	29-May-97	
10552	Rhönbräu Klosterbier	Beverages	7,75	30	232,5	HILARION-Abastos	San Cristóbal	Venezuela	29-May-97	
10553	Steeleye Stout	Beverages	18	6	108	Wartian Herkku	Oulu	Finland	30-May-97	
10553	Gustaf's Knäckebröd	Grains/Cereals	21	24	504	Wartian Herkku	Oulu	Finland	30-May-97	
10553	Gorgonzola Telino	Dairy Products	12,5	30	375	Wartian Herkku	Oulu	Finland	30-May-97	
10553	Pavlova	Confections	17,45	14	244,3	Wartian Herkku	Oulu	Finland	30-May-97	
10553	Queso Cabrales	Dairy Products	21	15	315	Wartian Herkku	Oulu	Finland	30-May-97	
10554	Pavlova	Confections	17,45	30	523,5	Ottilies Käseladen	Köln	Germany	30-May-97	
10554	Tunnbröd	Grains/Cereals	9	20	180	Ottilies Käseladen	Köln	Germany	30-May-97	
10554	Tarte au sucre	Confections	49,3	20	986	Ottilies Käseladen	Köln	Germany	30-May-97	
10554	Original Frankfurter grüne Soße	Condiments	13	10	130	Ottilies Käseladen	Köln	Germany	30-May-97	
10555	Gnocchi di nonna Alice	Grains/Cereals	38	40	1520	Save-a-lot Markets	Boise	USA	02/jun/97	
10555	Guaraná Fantástica	Beverages	4,5	18	81	Save-a-lot Markets	Boise	USA	02/jun/97	
10555	Teatime Chocolate Biscuits	Confections	9,2	35	322	Save-a-lot Markets	Boise	USA	02/jun/97	
10555	Tofu	Produce	23,25	30	697,5	Save-a-lot Markets	Boise	USA	02/jun/97	
10555	Manjimup Dried Apples	Produce	53	20	1060	Save-a-lot Markets	Boise	USA	02/jun/97	
10556	Mozzarella di Giovanni	Dairy Products	34,8	24	835,2	Simons bistro	Kobenhavn	Denmark	03/jun/97	
10557	Wimmers gute Semmelknödel	Grains/Cereals	33,25	30	997,5	Lehmanns Marktstand	Frankfurt a.M.	Germany	03/jun/97	
10557	Rhönbräu Klosterbier	Beverages	7,75	20	155	Lehmanns Marktstand	Frankfurt a.M.	Germany	03/jun/97	
10558	Perth Pasties	Meat/Poultry	32,8	18	590,4	Around the Horn	Colchester	UK	04/jun/97	
10558	Manjimup Dried Apples	Produce	53	20	1060	Around the Horn	Colchester	UK	04/jun/97	
10558	Filo Mix	Grains/Cereals	7	30	210	Around the Horn	Colchester	UK	04/jun/97	
10558	Zaanse koeken	Confections	9,5	25	237,5	Around the Horn	Colchester	UK	04/jun/97	
10558	Röd Kaviar	Seafood	15	3	45	Around the Horn	Colchester	UK	04/jun/97	
10559	Jack's New England Clam Chowder	Seafood	9,65	12	115,8	Blondesddsl père et fils	Strasbourg	France	05/jun/97	
10559	Pâté chinois	Meat/Poultry	24	18	432	Blondesddsl père et fils	Strasbourg	France	05/jun/97	
10560	Tarte au sucre	Confections	49,3	15	739,5	Frankenversand	München	Germany	06/jun/97	
10560	Nord-Ost Matjeshering	Seafood	25,89	20	517,8	Frankenversand	München	Germany	06/jun/97	
10561	Gula Malacca	Condiments	19,45	10	194,5	Folk och fä HB	Bräcke	Sweden	06/jun/97	
10561	Manjimup Dried Apples	Produce	53	50	2650	Folk och fä HB	Bräcke	Sweden	06/jun/97	
10562	Geitost	Dairy Products	2,5	20	50	Reggiani Caseifici	Reggio Emilia	Italy	09/jun/97	
10562	Tarte au sucre	Confections	49,3	10	493	Reggiani Caseifici	Reggio Emilia	Italy	09/jun/97	
10563	Inlagd Sill	Seafood	19	25	475	Ricardo Adocicados	Rio de Janeiro	Brazil	10/jun/97	
10563	Filo Mix	Grains/Cereals	7	70	490	Ricardo Adocicados	Rio de Janeiro	Brazil	10/jun/97	
10564	Gorgonzola Telino	Dairy Products	12,5	6	75	Rattlesnake Canyon Grocery	Albuquerque	USA	10/jun/97	
10564	Alice Mutton	Meat/Poultry	39	16	624	Rattlesnake Canyon Grocery	Albuquerque	USA	10/jun/97	
10564	Pâté chinois	Meat/Poultry	24	25	600	Rattlesnake Canyon Grocery	Albuquerque	USA	10/jun/97	
10565	Wimmers gute Semmelknödel	Grains/Cereals	33,25	18	598,5	Mère Paillarde	Montréal	Canada	11/jun/97	
10565	Guaraná Fantástica	Beverages	4,5	25	112,5	Mère Paillarde	Montréal	Canada	11/jun/97	
10566	Carnarvon Tigers	Beverages	62,5	18	1125	Blondesddsl père et fils	Strasbourg	France	12/jun/97	
10566	Queso Cabrales	Dairy Products	21	35	735	Blondesddsl père et fils	Strasbourg	France	12/jun/97	
10566	Lakkalikööri	Beverages	18	10	180	Blondesddsl père et fils	Strasbourg	France	12/jun/97	
10567	Gorgonzola Telino	Dairy Products	12,5	60	750	Hungry Owl All-Night Grocers	Cork	Ireland	12/jun/97	
10567	Manjimup Dried Apples	Produce	53	3	159	Hungry Owl All-Night Grocers	Cork	Ireland	12/jun/97	
10567	Raclette Courdavault	Dairy Products	55	40	2200	Hungry Owl All-Night Grocers	Cork	Ireland	12/jun/97	
10568	Ikura	Seafood	31	5	155	Galería del gastrónomo	Barcelona	Spain	13/jun/97	
10569	Gorgonzola Telino	Dairy Products	12,5	35	437,5	Rattlesnake Canyon Grocery	Albuquerque	USA	16/jun/97	
10569	Lakkalikööri	Beverages	18	30	540	Rattlesnake Canyon Grocery	Albuquerque	USA	16/jun/97	
10570	Queso Cabrales	Dairy Products	21	15	315	Mère Paillarde	Montréal	Canada	17/jun/97	
10570	Gnocchi di nonna Alice	Grains/Cereals	38	60	2280	Mère Paillarde	Montréal	Canada	17/jun/97	
10571	Tofu	Produce	23,25	11	255,75	Ernst Handel	Graz	Austria	17/jun/97	
10571	Singaporean Hokkien Fried Mee	Grains/Cereals	14	28	392	Ernst Handel	Graz	Austria	17/jun/97	
10572	Boston Crab Meat	Seafood	18,4	50	920	Berglunds snabbköp	Luleå	Sweden	18/jun/97	
10572	Mascarpone Fabioli	Dairy Products	32	10	320	Berglunds snabbköp	Luleå	Sweden	18/jun/97	
10572	Pavlova	Confections	17,45	12	209,4	Berglunds snabbköp	Luleå	Sweden	18/jun/97	
10572	Rhönbräu Klosterbier	Beverages	7,75	15	116,25	Berglunds snabbköp	Luleå	Sweden	18/jun/97	
10573	Alice Mutton	Meat/Poultry	39	18	702	Antonio Moreno Taquería	México D.F.	Mexico	19/jun/97	
10573	Sasquatch Ale	Beverages	14	40	560	Antonio Moreno Taquería	México D.F.	Mexico	19/jun/97	
10573	Perth Pasties	Meat/Poultry	32,8	25	820	Antonio Moreno Taquería	México D.F.	Mexico	19/jun/97	
10574	Tarte au sucre	Confections	49,3	10	493	Trail's Head Gourmet Provisioners	Kirkland	USA	19/jun/97	
10574	Wimmers gute Semmelknödel	Grains/Cereals	33,25	6	199,5	Trail's Head Gourmet Provisioners	Kirkland	USA	19/jun/97	
10574	Geitost	Dairy Products	2,5	14	35	Trail's Head Gourmet Provisioners	Kirkland	USA	19/jun/97	
10574	Boston Crab Meat	Seafood	18,4	2	36,8	Trail's Head Gourmet Provisioners	Kirkland	USA	19/jun/97	
10575	Vegie-spread	Condiments	43,9	6	263,4	Morgenstern Gesundkost	Leipzig	Germany	20/jun/97	
10575	Raclette Courdavault	Dairy Products	55	12	660	Morgenstern Gesundkost	Leipzig	Germany	20/jun/97	
10575	Lakkalikööri	Beverages	18	10	180	Morgenstern Gesundkost	Leipzig	Germany	20/jun/97	
10575	Mozzarella di Giovanni	Dairy Products	34,8	30	1044	Morgenstern Gesundkost	Leipzig	Germany	20/jun/97	
10576	Gula Malacca	Condiments	19,45	21	408,45	Tortuga Restaurante	México D.F.	Mexico	23/jun/97	
10576	Gorgonzola Telino	Dairy Products	12,5	20	250	Tortuga Restaurante	México D.F.	Mexico	23/jun/97	
10576	Chai	Meat/Poultry	18	10	180	Tortuga Restaurante	México D.F.	Mexico	23/jun/97	
10577	Chartreuse verte	Beverages	18	10	180	Trail's Head Gourmet Provisioners	Kirkland	USA	23/jun/97	
10577	Rhönbräu Klosterbier	Beverages	7,75	20	155	Trail's Head Gourmet Provisioners	Kirkland	USA	23/jun/97	
10577	Original Frankfurter grüne Soße	Condiments	13	18	234	Trail's Head Gourmet Provisioners	Kirkland	USA	23/jun/97	
10578	Steeleye Stout	Beverages	18	20	360	B's Beverages	London	UK	24/jun/97	
10578	Ravioli Angelo	Grains/Cereals	19,5	6	117	B's Beverages	London	UK	24/jun/97	
10579	Genen Shouyu	Condiments	15,5	10	155	Let's Stop N Shop	San Francisco	USA	25/jun/97	
10579	Rhönbräu Klosterbier	Beverages	7,75	21	162,75	Let's Stop N Shop	San Francisco	USA	25/jun/97	
10580	Tofu	Produce	23,25	15	348,75	Ottilies Käseladen	Köln	Germany	26/jun/97	
10580	Jack's New England Clam Chowder	Seafood	9,65	9	86,85	Ottilies Käseladen	Köln	Germany	26/jun/97	
10580	Louisiana Fiery Hot Pepper Sauce	Condiments	21,05	30	631,5	Ottilies Käseladen	Köln	Germany	26/jun/97	
10581	Rhönbräu Klosterbier	Beverages	7,75	50	387,5	Familia Arquibaldo	Sao Paulo	Brazil	26/jun/97	
10582	Ravioli Angelo	Grains/Cereals	19,5	4	78	Blauer See Delikatessen	Mannheim	Germany	27/jun/97	
10582	Lakkalikööri	Beverages	18	14	252	Blauer See Delikatessen	Mannheim	Germany	27/jun/97	
10583	Camembert Pierrot	Dairy Products	34	24	816	Wartian Herkku	Oulu	Finland	30/jun/97	
10583	Gudbrandsdalsost	Dairy Products	36	10	360	Wartian Herkku	Oulu	Finland	30/jun/97	
10583	Thüringer Rostbratwurst	Meat/Poultry	123,79	10	1237,9	Wartian Herkku	Oulu	Finland	30/jun/97	
10584	Gorgonzola Telino	Dairy Products	12,5	50	625	Blondesddsl père et fils	Strasbourg	France	30/jun/97	
10585	Zaanse koeken	Confections	9,5	15	142,5	Wellington Importadora	Resende	Brazil	01/jul/97	
10586	Filo Mix	Grains/Cereals	7	4	28	Reggiani Caseifici	Reggio Emilia	Italy	02/jul/97	
10587	Steeleye Stout	Beverages	18	20	360	Que Delícia	Rio de Janeiro	Brazil	02/jul/97	
10587	Gumbär Gummibärchen	Confections	31,23	6	187,38	Que Delícia	Rio de Janeiro	Brazil	02/jul/97	
10587	Original Frankfurter grüne Soße	Condiments	13	20	260	Que Delícia	Rio de Janeiro	Brazil	02/jul/97	
10588	Carnarvon Tigers	Beverages	62,5	40	2500	QUICK-Stop	Cunewalde	Germany	03/jul/97	
10588	Singaporean Hokkien Fried Mee	Grains/Cereals	14	100	1400	QUICK-Stop	Cunewalde	Germany	03/jul/97	
10589	Steeleye Stout	Beverages	18	4	72	Great Lakes Food Market	Eugene	USA	04/jul/97	
10590	Chai	Meat/Poultry	18	20	360	Mère Paillarde	Montréal	Canada	07/jul/97	
10590	Original Frankfurter grüne Soße	Condiments	13	60	780	Mère Paillarde	Montréal	Canada	07/jul/97	
10591	Uncle Bob's Organic Dried Pears	Produce	30	10	300	Vaffeljernet	Århus	Denmark	07/jul/97	
10591	Aniseed Syrup	Condiments	10	14	140	Vaffeljernet	Århus	Denmark	07/jul/97	
10591	Tourtière	Meat/Poultry	7,45	50	372,5	Vaffeljernet	Århus	Denmark	07/jul/97	
10592	Genen Shouyu	Condiments	15,5	25	387,5	Lehmanns Marktstand	Frankfurt a.M.	Germany	08/jul/97	
10592	Gumbär Gummibärchen	Confections	31,23	5	156,15	Lehmanns Marktstand	Frankfurt a.M.	Germany	08/jul/97	
10593	Sir Rodney's Marmalade	Confections	81	21	1701	Lehmanns Marktstand	Frankfurt a.M.	Germany	09/jul/97	
10593	Gudbrandsdalsost	Dairy Products	36	20	720	Lehmanns Marktstand	Frankfurt a.M.	Germany	09/jul/97	
10593	Lakkalikööri	Beverages	18	4	72	Lehmanns Marktstand	Frankfurt a.M.	Germany	09/jul/97	
10594	Escargots de Bourgogne	Seafood	13,25	30	397,5	Old World Delicatessen	Anchorage	USA	09/jul/97	
10594	Filo Mix	Grains/Cereals	7	24	168	Old World Delicatessen	Anchorage	USA	09/jul/97	
10595	Steeleye Stout	Beverages	18	30	540	Ernst Handel	Graz	Austria	10/jul/97	
10595	Sirop d'érable	Condiments	28,5	120	3420	Ernst Handel	Graz	Austria	10/jul/97	
10595	Gudbrandsdalsost	Dairy Products	36	65	2340	Ernst Handel	Graz	Austria	10/jul/97	
10596	Vegie-spread	Condiments	43,9	24	1053,6	White Clover Markets	Seattle	USA	11/jul/97	
10596	Gnocchi di nonna Alice	Grains/Cereals	38	5	190	White Clover Markets	Seattle	USA	11/jul/97	
10596	Rhönbräu Klosterbier	Beverages	7,75	30	232,5	White Clover Markets	Seattle	USA	11/jul/97	
10597	Ravioli Angelo	Grains/Cereals	19,5	20	390	Piccolo und mehr	Salzburg	Austria	11/jul/97	
10597	Louisiana Fiery Hot Pepper Sauce	Condiments	21,05	12	252,6	Piccolo und mehr	Salzburg	Austria	11/jul/97	
10597	Guaraná Fantástica	Beverages	4,5	35	157,5	Piccolo und mehr	Salzburg	Austria	11/jul/97	
10598	Schoggi Schokolade	Confections	43,9	50	2195	Rattlesnake Canyon Grocery	Albuquerque	USA	14/jul/97	
10598	Flotemysost	Dairy Products	21,5	9	193,5	Rattlesnake Canyon Grocery	Albuquerque	USA	14/jul/97	
10599	Tarte au sucre	Confections	49,3	10	493	B's Beverages	London	UK	15/jul/97	
10600	Tourtière	Meat/Poultry	7,45	4	29,8	Hungry Coyote Import Store	Elgin	USA	16/jul/97	
10600	Röd Kaviar	Seafood	15	30	450	Hungry Coyote Import Store	Elgin	USA	16/jul/97	
10601	Raclette Courdavault	Dairy Products	55	35	1925	HILARION-Abastos	San Cristóbal	Venezuela	16/jul/97	
10601	Konbu	Seafood	6	60	360	HILARION-Abastos	San Cristóbal	Venezuela	16/jul/97	
10602	Original Frankfurter grüne Soße	Condiments	13	5	65	Vaffeljernet	Århus	Denmark	17/jul/97	
10603	Gustaf's Knäckebröd	Grains/Cereals	21	48	1008	Save-a-lot Markets	Boise	USA	18/jul/97	
10603	Maxilaku	Confections	20	25	500	Save-a-lot Markets	Boise	USA	18/jul/97	
10604	Chocolade	Confections	12,75	6	76,5	Furia Bacalhau e Frutos do Mar	Lisboa	Portugal	18/jul/97	
10604	Lakkalikööri	Beverages	18	10	180	Furia Bacalhau e Frutos do Mar	Lisboa	Portugal	18/jul/97	
10605	Pavlova	Confections	17,45	30	523,5	Mère Paillarde	Montréal	Canada	21/jul/97	
10605	Raclette Courdavault	Dairy Products	55	20	1100	Mère Paillarde	Montréal	Canada	21/jul/97	
10605	Camembert Pierrot	Dairy Products	34	70	2380	Mère Paillarde	Montréal	Canada	21/jul/97	
10605	Flotemysost	Dairy Products	21,5	15	322,5	Mère Paillarde	Montréal	Canada	21/jul/97	
10606	Tarte au sucre	Confections	49,3	10	493	Tradição Hipermercados	Sao Paulo	Brazil	22/jul/97	
10606	Pâté chinois	Meat/Poultry	24	20	480	Tradição Hipermercados	Sao Paulo	Brazil	22/jul/97	
10606	Chef Anton's Cajun Seasoning	Seafood	22	20	440	Tradição Hipermercados	Sao Paulo	Brazil	22/jul/97	
10607	Uncle Bob's Organic Dried Pears	Produce	30	45	1350	Save-a-lot Markets	Boise	USA	22/jul/97	
10607	Alice Mutton	Meat/Poultry	39	100	3900	Save-a-lot Markets	Boise	USA	22/jul/97	
10607	Boston Crab Meat	Seafood	18,4	42	772,8	Save-a-lot Markets	Boise	USA	22/jul/97	
10607	Geitost	Dairy Products	2,5	14	35	Save-a-lot Markets	Boise	USA	22/jul/97	
10607	Mozzarella di Giovanni	Dairy Products	34,8	12	417,6	Save-a-lot Markets	Boise	USA	22/jul/97	
10608	Gnocchi di nonna Alice	Grains/Cereals	38	28	1064	Toms Spezialitäten	Münster	Germany	23/jul/97	
10609	Sir Rodney's Scones	Confections	10	6	60	Du monde entier	Nantes	France	24/jul/97	
10609	Chai	Meat/Poultry	18	3	54	Du monde entier	Nantes	France	24/jul/97	
10609	Ikura	Seafood	31	10	310	Du monde entier	Nantes	France	24/jul/97	
10610	Inlagd Sill	Seafood	19	21	399	La maison d'Asie	Toulouse	France	25/jul/97	
10611	Chai	Meat/Poultry	18	6	108	Wolski  Zajazd	Warszawa	Poland	25/jul/97	
10611	Chang	Beverages	19	10	190	Wolski  Zajazd	Warszawa	Poland	25/jul/97	
10611	Camembert Pierrot	Dairy Products	34	15	510	Wolski  Zajazd	Warszawa	Poland	25/jul/97	
10612	Camembert Pierrot	Dairy Products	34	40	1360	Save-a-lot Markets	Boise	USA	28/jul/97	
10612	Ikura	Seafood	31	70	2170	Save-a-lot Markets	Boise	USA	28/jul/97	
10612	Inlagd Sill	Seafood	19	55	1045	Save-a-lot Markets	Boise	USA	28/jul/97	
10612	Maxilaku	Confections	20	18	360	Save-a-lot Markets	Boise	USA	28/jul/97	
10612	Lakkalikööri	Beverages	18	80	1440	Save-a-lot Markets	Boise	USA	28/jul/97	
10613	Konbu	Seafood	6	8	48	HILARION-Abastos	San Cristóbal	Venezuela	29/jul/97	
10613	Rhönbräu Klosterbier	Beverages	7,75	40	310	HILARION-Abastos	San Cristóbal	Venezuela	29/jul/97	
10614	Queso Cabrales	Dairy Products	21	14	294	Blauer See Delikatessen	Mannheim	Germany	29/jul/97	
10614	Sir Rodney's Scones	Confections	10	8	80	Blauer See Delikatessen	Mannheim	Germany	29/jul/97	
10614	Chartreuse verte	Beverages	18	5	90	Blauer See Delikatessen	Mannheim	Germany	29/jul/97	
10615	Pâté chinois	Meat/Poultry	24	5	120	Wilman Kala	Helsinki	Finland	30/jul/97	
10616	Gnocchi di nonna Alice	Grains/Cereals	38	14	532	Great Lakes Food Market	Eugene	USA	31/jul/97	
10616	Outback Lager	Beverages	15	15	225	Great Lakes Food Market	Eugene	USA	31/jul/97	
10616	Côte de Blaye	Beverages	263,5	15	3952,5	Great Lakes Food Market	Eugene	USA	31/jul/97	
10616	Flotemysost	Dairy Products	21,5	15	322,5	Great Lakes Food Market	Eugene	USA	31/jul/97	
10617	Raclette Courdavault	Dairy Products	55	30	1650	Great Lakes Food Market	Eugene	USA	31/jul/97	
10618	Gnocchi di nonna Alice	Grains/Cereals	38	20	760	Mère Paillarde	Montréal	Canada	1-Aug-97	
10618	Scottish Longbreads	Confections	12,5	15	187,5	Mère Paillarde	Montréal	Canada	1-Aug-97	
10618	Grandma's Boysenberry Spread	Condiments	25	70	1750	Mère Paillarde	Montréal	Canada	1-Aug-97	
10619	Sir Rodney's Scones	Confections	10	42	420	Mère Paillarde	Montréal	Canada	4-Aug-97	
10619	Gustaf's Knäckebröd	Grains/Cereals	21	40	840	Mère Paillarde	Montréal	Canada	4-Aug-97	
10620	Filo Mix	Grains/Cereals	7	5	35	Laughing Bacchus Wine Cellars	Vancouver	Canada	5-Aug-97	
10620	Guaraná Fantástica	Beverages	4,5	5	22,5	Laughing Bacchus Wine Cellars	Vancouver	Canada	5-Aug-97	
10621	Tunnbröd	Grains/Cereals	9	10	90	Island Trading	Cowes	UK	5-Aug-97	
10621	Teatime Chocolate Biscuits	Confections	9,2	5	46	Island Trading	Cowes	UK	5-Aug-97	
10621	Outback Lager	Beverages	15	20	300	Island Trading	Cowes	UK	5-Aug-97	
10621	Flotemysost	Dairy Products	21,5	15	322,5	Island Trading	Cowes	UK	5-Aug-97	
10622	Scottish Longbreads	Confections	12,5	18	225	Ricardo Adocicados	Rio de Janeiro	Brazil	6-Aug-97	
10622	Chang	Beverages	19	20	380	Ricardo Adocicados	Rio de Janeiro	Brazil	6-Aug-97	
10623	Tofu	Produce	23,25	21	488,25	Frankenversand	München	Germany	7-Aug-97	
10623	Teatime Chocolate Biscuits	Confections	9,2	15	138	Frankenversand	München	Germany	7-Aug-97	
10623	Guaraná Fantástica	Beverages	4,5	3	13,5	Frankenversand	München	Germany	7-Aug-97	
10623	Sir Rodney's Scones	Confections	10	25	250	Frankenversand	München	Germany	7-Aug-97	
10623	Steeleye Stout	Beverages	18	30	540	Frankenversand	München	Germany	7-Aug-97	
10624	Thüringer Rostbratwurst	Meat/Poultry	123,79	6	742,74	The Cracker Box	Butte	USA	7-Aug-97	
10624	Rössle Sauerkraut	Produce	45,6	10	456	The Cracker Box	Butte	USA	7-Aug-97	
10624	Gula Malacca	Condiments	19,45	10	194,5	The Cracker Box	Butte	USA	7-Aug-97	
10625	Singaporean Hokkien Fried Mee	Grains/Cereals	14	5	70	Ana Trujillo Emparedados y helados	México D.F.	Mexico	8-Aug-97	
10625	Tofu	Produce	23,25	3	69,75	Ana Trujillo Emparedados y helados	México D.F.	Mexico	8-Aug-97	
10625	Camembert Pierrot	Dairy Products	34	10	340	Ana Trujillo Emparedados y helados	México D.F.	Mexico	8-Aug-97	
10626	Camembert Pierrot	Dairy Products	34	20	680	Berglunds snabbköp	Luleå	Sweden	11-Aug-97	
10626	Perth Pasties	Meat/Poultry	32,8	12	393,6	Berglunds snabbköp	Luleå	Sweden	11-Aug-97	
10626	Flotemysost	Dairy Products	21,5	20	430	Berglunds snabbköp	Luleå	Sweden	11-Aug-97	
10627	Tarte au sucre	Confections	49,3	15	739,5	Save-a-lot Markets	Boise	USA	11-Aug-97	
10627	Röd Kaviar	Seafood	15	35	525	Save-a-lot Markets	Boise	USA	11-Aug-97	
10628	Chai	Meat/Poultry	18	25	450	Blondesddsl père et fils	Strasbourg	France	12-Aug-97	
10629	Thüringer Rostbratwurst	Meat/Poultry	123,79	20	2475,8	Godos Cocina Típica	Sevilla	Spain	12-Aug-97	
10629	Wimmers gute Semmelknödel	Grains/Cereals	33,25	9	299,25	Godos Cocina Típica	Sevilla	Spain	12-Aug-97	
10630	Pâté chinois	Meat/Poultry	24	12	288	Königlich Essen	Brandenburg	Germany	13-Aug-97	
10630	Lakkalikööri	Beverages	18	35	630	Königlich Essen	Brandenburg	Germany	13-Aug-97	
10631	Rhönbräu Klosterbier	Beverages	7,75	8	62	La maison d'Asie	Toulouse	France	14-Aug-97	
10632	Geitost	Dairy Products	2,5	20	50	Die Wandernde Kuh	Stuttgart	Germany	14-Aug-97	
10632	Chang	Beverages	19	30	570	Die Wandernde Kuh	Stuttgart	Germany	14-Aug-97	
10633	Queso Manchego La Pastora	Dairy Products	38	36	1368	Ernst Handel	Graz	Austria	15-Aug-97	
10633	Konbu	Seafood	6	13	78	Ernst Handel	Graz	Austria	15-Aug-97	
10633	Gumbär Gummibärchen	Confections	31,23	35	1093,05	Ernst Handel	Graz	Austria	15-Aug-97	
10633	Tarte au sucre	Confections	49,3	80	3944	Ernst Handel	Graz	Austria	15-Aug-97	
10634	Carnarvon Tigers	Beverages	62,5	50	3125	Folies gourmandes	Lille	France	15-Aug-97	
10634	Uncle Bob's Organic Dried Pears	Produce	30	35	1050	Folies gourmandes	Lille	France	15-Aug-97	
10634	Manjimup Dried Apples	Produce	53	15	795	Folies gourmandes	Lille	France	15-Aug-97	
10634	Rhönbräu Klosterbier	Beverages	7,75	2	15,5	Folies gourmandes	Lille	France	15-Aug-97	
